"","original","country","type","idREZE","department","apYear","apSerie","apID","date","journal","filename","processDate"
"5351","Tunisie, NAT, 2021X 006562, 078","Tunisie","NAT","2021X006562","078","2021","006","562","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5352","Tunisie, NAT, 2021X 304351, 014","Tunisie","NAT","2021X304351","014","2021","304","351","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5353","Maroc, NAT, 2021X 304521, 084","Maroc","NAT","2021X304521","084","2021","304","521","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5354","Algérie, NAT, 2021X 304273, 064","Algérie","NAT","2021X304273","064","2021","304","273","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5355","Maroc, NAT, 2021X 304466, 094","Maroc","NAT","2021X304466","094","2021","304","466","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5356","Comores, NAT, 2021X 303832, 001","Comores","NAT","2021X303832","001","2021","303","832","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5357","74160, EFF, 2021X 303832, 001","France","EFF","2021X303832","001","2021","303","832","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5358","Chili, NAT, 2020X 035096, 091","Chili","NAT","2020X035096","091","2020","035","096","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5359","Kosovo, NAT, 2021X 000784, 068","Kosovo","NAT","2021X000784","068","2021","000","784","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5360","Arménie, EFF, 2021X 304568, 069","Arménie","EFF","2021X304568","069","2021","304","568","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5361","U R S S, NAT, 2021X  304568, 069","U R S S","NAT","2021X304568","069","2021","304","568","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5362","Sri Lanka, NAT, 2020X 111577, 093","Sri Lanka","NAT","2020X111577","093","2020","111","577","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5363","Cameroun, NAT, 2021X 003024, 095","Cameroun","NAT","2021X003024","095","2021","003","024","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5364","Sénégal, NAT, 2021X 007294, 031","Sénégal","NAT","2021X007294","031","2021","007","294","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5365","Cambodge, NAT, 2021X 004424, 031","Cambodge","NAT","2021X004424","031","2021","004","424","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5366","33800, EFF, 2021X 007051, 033","France","EFF","2021X007051","033","2021","007","051","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5367","Nigéria, NAT, 2021X 007051, 033","Nigéria","NAT","2021X007051","033","2021","007","051","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5368","Vietnam, NAT, 2021X 007598, 078","Vietnam","NAT","2021X007598","078","2021","007","598","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5369","Haïti, NAT, 2021X 301461, 078","Haïti","NAT","2021X301461","078","2021","301","461","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5370","Royaume-Uni, NAT, 2021X 008730, 075","Royaume-Uni","NAT","2021X008730","075","2021","008","730","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5371","95500, EFF, 2020X 018328, 095","France","EFF","2020X018328","095","2020","018","328","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5372","Congo, NAT, 2020X 018328, 095","Congo","NAT","2020X018328","095","2020","018","328","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5373","Roumanie, NAT, 2021X 304562, 059","Roumanie","NAT","2021X304562","059","2021","304","562","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5374","Roumanie, NAT, 2021X 304117, 045","Roumanie","NAT","2021X304117","045","2021","304","117","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5375","Roumanie, EFF, 2021X 304437, 061","Roumanie","EFF","2021X304437","061","2021","304","437","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5376","Roumanie, NAT, 2021X 304437, 061","Roumanie","NAT","2021X304437","061","2021","304","437","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5377","Inde, NAT, 2021X 006658, 078","Inde","NAT","2021X006658","078","2021","006","658","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5378","Cambodge, NAT, 2020X 031776, 091","Cambodge","NAT","2020X031776","091","2020","031","776","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5379","Colombie, NAT, 2021X 006094, 075","Colombie","NAT","2021X006094","075","2021","006","094","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5380","Algérie, NAT, 2021X 008729, 075","Algérie","NAT","2021X008729","075","2021","008","729","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5381","Madagascar, NAT, 2020X  035154, 014","Madagascar","NAT","2020X035154","014","2020","035","154","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5382","Madagascar, NAT, 2021X  006613, 094","Madagascar","NAT","2021X006613","094","2021","006","613","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5383","31500, EFF, 2021X 007256, 031","France","EFF","2021X007256","031","2021","007","256","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5384","Pologne, NAT, 2021X 007256, 031","Pologne","NAT","2021X007256","031","2021","007","256","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5385","Madagascar, NAT,  2020X 031054, 974","Madagascar","NAT","2020X031054","974","2020","031","054","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5386","Algérie, NAT, 2021X 303887, 059","Algérie","NAT","2021X303887","059","2021","303","887","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5387","Tunisie, NAT, 2021X 304586, 078","Tunisie","NAT","2021X304586","078","2021","304","586","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5388","68200, EFF, 2021X 301710, 068","France","EFF","2021X301710","068","2021","301","710","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5389","Macédoine, NAT, 2021X 301710, 068","Macédoine","NAT","2021X301710","068","2021","301","710","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5390","Royaume-Uni, NAT, 2020X 024853, 061","Royaume-Uni","NAT","2020X024853","061","2020","024","853","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5391","67300, EFF, 2021X 304389, 067","France","EFF","2021X304389","067","2021","304","389","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5392","Canada, NAT, 2020X 022333,  050","Canada","NAT","2020X022333","050","2020","022","333","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5393","Finlande, NAT, 2020X 032306, 068","Finlande","NAT","2020X032306","068","2020","032","306","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5394","Bangladesh, NAT, 2021X 006084, 031","Bangladesh","NAT","2021X006084","031","2021","006","084","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5395","Autriche, EFF, 2021X 303412, 068","Autriche","EFF","2021X303412","068","2021","303","412","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5396","Kosovo, NAT, 2021X 303412, 068","Kosovo","NAT","2021X303412","068","2021","303","412","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5397","68300, EFF, 2021X 303412, 068","France","EFF","2021X303412","068","2021","303","412","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5398","Sénégal, NAT, 2021X 304439, 037","Sénégal","NAT","2021X304439","037","2021","304","439","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5399","Brésil, NAT, 2021X  302635, 075","Brésil","NAT","2021X302635","075","2021","302","635","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5400","Venezuela, NAT, 2021X 006286, 075","Venezuela","NAT","2021X006286","075","2021","006","286","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5401","Espagne, NAT, 2021X 304666, 093","Espagne","NAT","2021X304666","093","2021","304","666","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5402","Arménie, NAT, 2021X 304424, 011","Arménie","NAT","2021X304424","011","2021","304","424","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5403","Arménie, NAT, 2020X 033017, 093","Arménie","NAT","2020X033017","093","2020","033","017","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5404","Maroc, NAT, 2021X 005587, 094","Maroc","NAT","2021X005587","094","2021","005","587","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5405","Syrie, NAT, 2021X 304711, 014","Syrie","NAT","2021X304711","014","2021","304","711","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5406","14000, EFF, 2021X 304711, 014","France","EFF","2021X304711","014","2021","304","711","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5407","Tunisie, NAT, 2020X 033528, 99","Tunisie","NAT","2020X033528","99","2020","033","528","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5408","Algérie, NAT, 2021X 002643, 095","Algérie","NAT","2021X002643","095","2021","002","643","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5409","Algérie, NAT, 2020X 030574, 037","Algérie","NAT","2020X030574","037","2020","030","574","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5410","37200, EFF, 2020X 030574, 037","France","EFF","2020X030574","037","2020","030","574","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5411","Tunisie, NAT, 2021X 012167, 078","Tunisie","NAT","2021X012167","078","2021","012","167","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5412","Liban, NAT, 2021X 005439, 075","Liban","NAT","2021X005439","075","2021","005","439","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5413","Algérie, NAT, 2021X 304618, 094","Algérie","NAT","2021X304618","094","2021","304","618","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5414","30900, EFF, 2021X 300424, 030","France","EFF","2021X300424","030","2021","300","424","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5415","Algérie, NAT, 2021X 304807, 038","Algérie","NAT","2021X304807","038","2021","304","807","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5416","Comores, NAT, 2021X 304754, 976","Comores","NAT","2021X304754","976","2021","304","754","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5417","Moldavie, NAT, 2021X 304512, 037","Moldavie","NAT","2021X304512","037","2021","304","512","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5418","Algérie, NAT, 2021X 301758, 069","Algérie","NAT","2021X301758","069","2021","301","758","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5419","Tunisie, NAT, 2021X 006057, 075","Tunisie","NAT","2021X006057","075","2021","006","057","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5420","Sénégal, NAT, 2021X 001241, 045","Sénégal","NAT","2021X001241","045","2021","001","241","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5421","Afghanistan, NAT, 2021X 303186, 031","Afghanistan","NAT","2021X303186","031","2021","303","186","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5422","Ukraine, NAT, 2020X 035014, 092","Ukraine","NAT","2020X035014","092","2020","035","014","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5423","Mali, NAT, 2021X 303164, 044","Mali","NAT","2021X303164","044","2021","303","164","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5424","Sierra Leone, NAT, 2020X 032980, 069","Sierra Leone","NAT","2020X032980","069","2020","032","980","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5425","Maroc, NAT, 2021X 008875, 092","Maroc","NAT","2021X008875","092","2021","008","875","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5426","Arménie, NAT, 2020X 032583, 058","Arménie","NAT","2020X032583","058","2020","032","583","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5427","Sénégal, NAT, 2021X 304511, 027","Sénégal","NAT","2021X304511","027","2021","304","511","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5428","Algérie, NAT, 2021X 006617, 038","Algérie","NAT","2021X006617","038","2021","006","617","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5429","Bulgarie, NAT, 2021X 007046, 031","Bulgarie","NAT","2021X007046","031","2021","007","046","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5430","Algérie, NAT, 2021X 304356, 069","Algérie","NAT","2021X304356","069","2021","304","356","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5431","Maroc, NAT, 2021X 007287, 033","Maroc","NAT","2021X007287","033","2021","007","287","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5432","Algérie, NAT, 2021X 008614, 078","Algérie","NAT","2021X008614","078","2021","008","614","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5433","95100, EFF, 2021X 008614, 078","France","EFF","2021X008614","078","2021","008","614","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5434","Algérie, NAT, 2021X 304136, 011","Algérie","NAT","2021X304136","011","2021","304","136","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5435","11100, EFF, 2021X 304136, 011","France","EFF","2021X304136","011","2021","304","136","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5436","Algérie, REI, 2020X 032896, 062","Algérie","REI","2020X032896","062","2020","032","896","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5437","54100, EFF, 2021X 006078, 054","France","EFF","2021X006078","054","2021","006","078","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5438","Algérie, NAT, 2021X 006078, 054","Algérie","NAT","2021X006078","054","2021","006","078","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5439","67200, EFF, 2020X 027338, 067","France","EFF","2020X027338","067","2020","027","338","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5440","Turquie, NAT, 2020X 027338, 067","Turquie","NAT","2020X027338","067","2020","027","338","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5441","Kosovo, NAT, 2021X 303834, 001","Kosovo","NAT","2021X303834","001","2021","303","834","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5442","06300, EFF, 2021X 304520, 006","France","EFF","2021X304520","006","2021","304","520","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5443","Moldavie, NAT, 2021X 303809, 092","Moldavie","NAT","2021X303809","092","2021","303","809","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5444","Irak, NAT, 2021X 304722, 064","Irak","NAT","2021X304722","064","2021","304","722","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5445","Kosovo, NAT, 2021X 303835, 001","Kosovo","NAT","2021X303835","001","2021","303","835","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5446","60100, EFF, 2020X 033017, 093","France","EFF","2020X033017","093","2020","033","017","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5447","93210, EFF, 2020X 033017, 093","France","EFF","2020X033017","093","2020","033","017","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5448","Iran, NAT, 2020X 032895, 059","Iran","NAT","2020X032895","059","2020","032","895","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5449","92160, EFF, 2021X 007928, 094","France","EFF","2021X007928","094","2021","007","928","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5450","Algérie, NAT, 2021X 007928, 094","Algérie","NAT","2021X007928","094","2021","007","928","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5451","75020, EFF, 2021X 007928, 094","France","EFF","2021X007928","094","2021","007","928","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5452","Tunisie, EFF, 2021X 304174, 973","Tunisie","EFF","2021X304174","973","2021","304","174","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5453","Tunisie, NAT, 2021X 304174, 973","Tunisie","NAT","2021X304174","973","2021","304","174","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5454","Maroc, NAT, 2021X 006659, 078","Maroc","NAT","2021X006659","078","2021","006","659","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5455","République dominicaine, NAT,  2020X 032125, 042","République dominicaine","NAT","2020X032125","042","2020","032","125","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5456","Algérie, NAT, 2021X 009925, 094","Algérie","NAT","2021X009925","094","2021","009","925","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5457","Roumanie, NAT, 2020X 032886, 017","Roumanie","NAT","2020X032886","017","2020","032","886","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5458","Sénégal, NAT, 2021X 006053, 075","Sénégal","NAT","2021X006053","075","2021","006","053","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5459","Mali, NAT, 2021X 008335, 092","Mali","NAT","2021X008335","092","2021","008","335","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
"5460","Roumanie, NAT, 2021X 304540, 093","Roumanie","NAT","2021X304540","093","2021","304","540","20210808","0183","joe_20210808_0183_c000.pdf","Wed Aug 18 12:10:44 2021"
